order_id,customer_id,order_status,payment_method
840,1476,In Transit,Net Banking
841,3760,Canceled,Net Banking
842,4709,Canceled,UPI
843,1137,Canceled,Loyalty Points
844,752,In Transit,Loyalty Points
845,2311,Delivered,Net Banking
846,3218,In Transit,UPI
847,3612,Canceled,Cash on Delivery
848,1270,In Transit,Cash on Delivery
849,1922,Delivered,Cash on Delivery
850,212,Delivered,Net Banking
851,3903,In Transit,Loyalty Points
852,4381,Delivered,Loyalty Points
853,1704,Canceled,Loyalty Points
854,3489,In Transit,Net Banking
855,1971,Canceled,Cash on Delivery
856,2781,Delivered,Cash on Delivery
857,1996,Canceled,Loyalty Points
858,4257,Canceled,Cash on Delivery
859,1921,Delivered,Cash on Delivery
860,3730,In Transit,Loyalty Points
861,3460,Delivered,UPI
862,3645,Delivered,Loyalty Points
863,3893,Delivered,UPI
864,746,In Transit,Net Banking
865,471,Delivered,UPI
866,2485,In Transit,Cash on Delivery
867,15,Canceled,Loyalty Points
868,2468,Canceled,Loyalty Points
869,570,In Transit,Cash on Delivery
870,3835,Delivered,Net Banking
871,745,Delivered,UPI
872,3328,Delivered,UPI
873,2827,Canceled,Loyalty Points
874,4179,Delivered,Loyalty Points
875,1752,Delivered,Cash on Delivery
876,3139,In Transit,UPI
877,2695,Canceled,Loyalty Points
878,1847,In Transit,Net Banking
879,346,Canceled,Net Banking
880,2026,Delivered,Loyalty Points
881,25,Delivered,Cash on Delivery
882,2660,Delivered,Loyalty Points
883,145,Canceled,Net Banking
884,2759,Canceled,Net Banking
885,475,In Transit,Net Banking
886,823,Delivered,UPI
887,1557,Canceled,UPI
888,2777,In Transit,UPI
889,4638,In Transit,Loyalty Points
890,4432,Canceled,Cash on Delivery
891,1283,Canceled,UPI
892,3499,Canceled,Cash on Delivery
893,4186,In Transit,Loyalty Points
894,2472,Delivered,Net Banking
895,2971,Canceled,Net Banking
896,102,Canceled,Cash on Delivery
897,2054,Delivered,Cash on Delivery
898,2950,Canceled,Loyalty Points
899,479,In Transit,Net Banking
900,357,Delivered,Loyalty Points
901,2621,Canceled,Net Banking
902,4016,In Transit,Cash on Delivery
903,869,In Transit,Cash on Delivery
904,4518,Canceled,Net Banking
905,94,Canceled,Loyalty Points
906,4233,Delivered,Loyalty Points
907,2853,Canceled,UPI
908,2566,Canceled,UPI
909,1393,In Transit,UPI
910,2275,Canceled,Cash on Delivery
911,4728,Canceled,Net Banking
912,1916,Canceled,UPI
913,1047,Delivered,Net Banking
914,2057,Delivered,Loyalty Points
915,715,Delivered,Cash on Delivery
916,2159,In Transit,Cash on Delivery
917,1326,In Transit,Loyalty Points
918,3879,In Transit,Net Banking
919,365,Canceled,Cash on Delivery
920,1157,Canceled,Net Banking
921,1577,Canceled,UPI
922,459,In Transit,Cash on Delivery
923,2940,Canceled,Cash on Delivery
924,2004,In Transit,UPI
925,3626,Delivered,Loyalty Points
926,3339,Canceled,Cash on Delivery
927,125,In Transit,UPI
928,259,Delivered,Net Banking
929,2927,Canceled,Net Banking
930,4522,Canceled,Net Banking
931,222,Delivered,Cash on Delivery
932,850,Delivered,Loyalty Points
933,2161,In Transit,Net Banking
934,2798,In Transit,Net Banking
935,2335,In Transit,Cash on Delivery
936,1663,In Transit,UPI
937,622,In Transit,Net Banking
938,4792,Delivered,Net Banking
939,1014,In Transit,Net Banking
940,4990,Canceled,Net Banking
941,1113,Canceled,Net Banking
942,2814,Delivered,Loyalty Points
943,54,In Transit,Net Banking
944,4228,In Transit,UPI
945,1052,In Transit,Loyalty Points
946,916,Canceled,Loyalty Points
947,1377,In Transit,Cash on Delivery
948,2559,In Transit,UPI
949,1555,Canceled,Loyalty Points
950,1050,In Transit,UPI
951,2782,Canceled,UPI
952,123,Canceled,Cash on Delivery
953,4068,Canceled,Cash on Delivery
954,3010,Canceled,Cash on Delivery
955,1293,Delivered,Net Banking
956,1044,Canceled,Loyalty Points
957,4526,Canceled,UPI
958,2116,Delivered,Cash on Delivery
959,2128,In Transit,Loyalty Points
960,1491,In Transit,Loyalty Points
961,549,In Transit,Cash on Delivery
962,18,Canceled,Loyalty Points
963,3915,Delivered,Loyalty Points
964,335,Canceled,Loyalty Points
965,246,In Transit,Net Banking
966,1867,In Transit,Loyalty Points
967,3445,In Transit,Cash on Delivery
968,3013,Canceled,Net Banking
969,605,In Transit,Net Banking
970,1196,Canceled,Loyalty Points
971,1759,Canceled,Cash on Delivery
972,3763,Delivered,UPI
973,3130,Delivered,Cash on Delivery
974,1452,Canceled,Net Banking
975,1885,Delivered,Net Banking
976,876,Delivered,UPI
977,4791,In Transit,UPI
978,4769,In Transit,UPI
979,3636,In Transit,Cash on Delivery
980,1155,Canceled,Net Banking
981,1374,Delivered,Net Banking
982,4047,Canceled,Loyalty Points
983,61,In Transit,Loyalty Points
984,899,Delivered,Net Banking
985,1677,Delivered,Loyalty Points
986,3720,Canceled,Cash on Delivery
987,4885,Canceled,Cash on Delivery
988,2577,Canceled,UPI
989,1070,Delivered,UPI
990,3186,In Transit,Loyalty Points
991,3663,Canceled,UPI
992,632,Delivered,Net Banking
993,2842,In Transit,Cash on Delivery
994,4483,In Transit,Net Banking
995,889,Canceled,Net Banking
996,2490,Delivered,Cash on Delivery
997,1952,In Transit,Loyalty Points
998,3089,In Transit,Loyalty Points
999,2481,Delivered,Cash on Delivery
1000,519,Delivered,Loyalty Points
1001,927,Canceled,Loyalty Points
1002,2551,Canceled,Cash on Delivery
1003,3052,Delivered,Cash on Delivery
1004,3867,In Transit,Net Banking
1005,4750,In Transit,Cash on Delivery
1006,4158,Canceled,Cash on Delivery
1007,1874,In Transit,UPI
1008,1895,Delivered,Loyalty Points
1009,4609,In Transit,Loyalty Points
1010,1870,In Transit,Cash on Delivery
1011,117,In Transit,Cash on Delivery
1012,309,Canceled,UPI
1013,3993,In Transit,Net Banking
1014,2454,In Transit,Net Banking
1015,16,Delivered,UPI
1016,2471,Delivered,Cash on Delivery
1017,2209,Delivered,Loyalty Points
1018,2658,Delivered,Net Banking
1019,452,Delivered,UPI
1020,158,Delivered,Loyalty Points
1021,3660,Canceled,UPI
1022,650,Canceled,Loyalty Points
1023,664,Canceled,Loyalty Points
1024,2177,Canceled,Cash on Delivery
1025,2890,Delivered,UPI
1026,1729,In Transit,Loyalty Points
1027,4876,In Transit,UPI
1028,4739,In Transit,Cash on Delivery
1029,159,Canceled,Loyalty Points
1030,4440,Canceled,UPI
1031,1050,Canceled,Net Banking
1032,1602,Delivered,Cash on Delivery
1033,3675,In Transit,UPI
1034,4269,Delivered,UPI
1035,3583,In Transit,Loyalty Points
1036,3942,Delivered,Cash on Delivery
1037,3739,In Transit,Net Banking
1038,2198,In Transit,Loyalty Points
1039,2393,In Transit,Cash on Delivery
1040,4308,Delivered,Cash on Delivery
1041,555,In Transit,Cash on Delivery
1042,1018,Delivered,Cash on Delivery
1043,404,Canceled,UPI
1044,1888,Canceled,Net Banking
1045,3319,Delivered,Cash on Delivery
1046,864,In Transit,Loyalty Points
1047,1836,Delivered,UPI
1048,4124,In Transit,Loyalty Points
1049,4015,Delivered,UPI
1050,1254,In Transit,Net Banking
1051,4481,Canceled,Loyalty Points
1052,3823,Canceled,UPI
1053,4726,Canceled,Loyalty Points
1054,2133,Delivered,UPI
1055,1628,In Transit,Net Banking
1056,2414,Canceled,Net Banking
1057,2039,Canceled,Cash on Delivery
1058,2112,In Transit,Loyalty Points
1059,3246,In Transit,Loyalty Points
1060,216,In Transit,Cash on Delivery
1061,3864,Canceled,Cash on Delivery
1062,2871,In Transit,Loyalty Points
1063,3815,In Transit,UPI
1064,2296,In Transit,Loyalty Points
1065,2388,Canceled,Cash on Delivery
1066,3098,Delivered,Cash on Delivery
1067,1597,Delivered,Loyalty Points
1068,3754,Delivered,Cash on Delivery
1069,2204,Delivered,Cash on Delivery
1070,4289,In Transit,Cash on Delivery
1071,4031,Canceled,Cash on Delivery
1072,312,Canceled,Net Banking
1073,1694,Canceled,UPI
1074,2270,In Transit,Cash on Delivery
1075,3433,Canceled,Cash on Delivery
1076,998,Delivered,UPI
1077,30,Canceled,Cash on Delivery
1078,792,In Transit,Loyalty Points
1079,4576,In Transit,Net Banking
1080,1104,Canceled,Net Banking
1081,476,Canceled,Loyalty Points
1082,2021,In Transit,UPI
1083,4467,Delivered,Net Banking
1084,677,Canceled,Cash on Delivery
1085,3571,In Transit,Loyalty Points
1086,324,In Transit,Loyalty Points
1087,3601,In Transit,UPI
1088,2849,Delivered,Cash on Delivery
1089,2004,Canceled,UPI
1090,3896,In Transit,UPI
1091,4442,Delivered,Cash on Delivery
1092,345,Delivered,UPI
1093,224,Canceled,Loyalty Points
1094,3946,Delivered,UPI
1095,925,In Transit,Net Banking
1096,4719,Delivered,UPI
1097,41,Canceled,Loyalty Points
1098,3486,Canceled,Cash on Delivery
1099,4928,Delivered,Cash on Delivery
1100,2772,Delivered,Cash on Delivery
1101,460,Canceled,UPI
1102,2668,In Transit,Cash on Delivery
1103,3386,Delivered,Cash on Delivery
1104,1683,Canceled,Cash on Delivery
1105,2621,Canceled,Cash on Delivery
1106,1596,In Transit,Net Banking
1107,2368,Delivered,Loyalty Points
1108,956,Canceled,Net Banking
1109,4847,In Transit,Cash on Delivery
1110,3272,Canceled,UPI
1111,738,In Transit,Cash on Delivery
1112,1496,Delivered,Cash on Delivery
1113,2633,In Transit,Net Banking
1114,946,Delivered,Cash on Delivery
1115,2060,Delivered,Net Banking
1116,3004,Canceled,Net Banking
1117,2197,Canceled,Net Banking
1118,2005,Delivered,Net Banking
1119,2565,In Transit,Net Banking
1120,3346,Delivered,UPI
1121,1855,Delivered,Net Banking
1122,1093,Canceled,Net Banking
1123,2355,Delivered,Net Banking
1124,3059,In Transit,Net Banking
1125,1297,Canceled,Net Banking
1126,2890,Delivered,Cash on Delivery
1127,1965,Delivered,UPI
1128,4221,In Transit,Loyalty Points
1129,3875,In Transit,Net Banking
1130,766,In Transit,Net Banking
1131,64,Delivered,UPI
1132,794,In Transit,Cash on Delivery
1133,4897,In Transit,Loyalty Points
1134,2712,Delivered,Loyalty Points
1135,3755,Delivered,Net Banking
1136,1459,In Transit,Cash on Delivery
1137,2181,In Transit,UPI
1138,3629,Canceled,Loyalty Points
1139,3026,Delivered,Loyalty Points
1140,2811,Delivered,Loyalty Points
1141,4714,In Transit,Net Banking
1142,2930,Canceled,Cash on Delivery
1143,2659,Delivered,Cash on Delivery
1144,1228,Delivered,UPI
1145,2940,Canceled,UPI
1146,2753,Canceled,UPI
1147,144,Canceled,Loyalty Points
1148,2847,Canceled,Net Banking
1149,4113,Delivered,Cash on Delivery
1150,4741,In Transit,Cash on Delivery
1151,3390,In Transit,Net Banking
1152,3817,Delivered,UPI
1153,1378,In Transit,Loyalty Points
1154,2936,In Transit,Cash on Delivery
1155,3666,Canceled,Cash on Delivery
1156,1839,Canceled,Net Banking
1157,266,In Transit,Net Banking
1158,3557,Delivered,Cash on Delivery
1159,1418,Delivered,UPI
1160,3912,In Transit,Net Banking
1161,2746,In Transit,Net Banking
1162,863,Delivered,Cash on Delivery
1163,2143,Canceled,UPI
1164,1495,Canceled,Net Banking
1165,476,In Transit,Loyalty Points
1166,1681,Delivered,UPI
1167,1849,In Transit,Loyalty Points
1168,1477,Delivered,Cash on Delivery
1169,163,In Transit,Net Banking
1170,293,In Transit,UPI
1171,9,Canceled,UPI
1172,2389,Delivered,UPI
1173,1086,Delivered,Loyalty Points
1174,3643,Delivered,Net Banking
1175,4020,In Transit,UPI
1176,3828,In Transit,Loyalty Points
1177,3020,Canceled,Net Banking
1178,550,Canceled,Net Banking
1179,1274,Delivered,Loyalty Points
1180,728,In Transit,Loyalty Points
1181,3559,Canceled,Cash on Delivery
1182,952,Delivered,Loyalty Points
1183,3914,In Transit,Loyalty Points
1184,737,In Transit,Net Banking
1185,3460,Delivered,Loyalty Points
1186,3786,Canceled,UPI
1187,2462,In Transit,Loyalty Points
1188,67,Canceled,UPI
1189,3566,In Transit,Loyalty Points
1190,4758,Delivered,UPI
1191,4480,Delivered,Net Banking
1192,2681,Canceled,Loyalty Points
1193,1196,Delivered,Net Banking
1194,56,Canceled,Cash on Delivery
1195,2988,Canceled,Cash on Delivery
1196,538,In Transit,UPI
1197,3495,In Transit,Loyalty Points
1198,4211,Delivered,UPI
1199,2164,Delivered,Cash on Delivery
1200,2294,In Transit,UPI
1201,4311,In Transit,UPI
1202,3774,In Transit,Cash on Delivery
1203,1474,In Transit,Net Banking
1204,3082,Canceled,Net Banking
1205,2847,Canceled,Net Banking
1206,2197,In Transit,Loyalty Points
1207,4604,Canceled,Loyalty Points
1208,4334,Delivered,Loyalty Points
1209,1085,Canceled,Cash on Delivery
1210,2571,Canceled,UPI
1211,527,In Transit,UPI
1212,4335,Delivered,UPI
1213,2473,Canceled,Cash on Delivery
1214,2330,In Transit,UPI
1215,1553,In Transit,Cash on Delivery
1216,923,Delivered,UPI
1217,4904,Canceled,UPI
1218,2819,Canceled,Net Banking
1219,3635,Canceled,Net Banking
1220,1410,In Transit,Loyalty Points
1221,4589,Delivered,UPI
1222,4946,In Transit,UPI
1223,1055,In Transit,UPI
1224,3169,Canceled,Loyalty Points
1225,4725,In Transit,UPI
1226,187,Delivered,UPI
1227,3975,Canceled,Loyalty Points
1228,401,Delivered,Loyalty Points
1229,2301,Delivered,Net Banking
1230,4527,Canceled,Net Banking
1231,3278,Canceled,UPI
1232,2792,In Transit,Loyalty Points
1233,1356,Canceled,Cash on Delivery
1234,2123,Delivered,Cash on Delivery
1235,2523,Canceled,Net Banking
1236,4844,Delivered,Loyalty Points
1237,2474,Delivered,Net Banking
1238,301,In Transit,Net Banking
1239,3651,In Transit,Net Banking
1240,3271,Delivered,Cash on Delivery
1241,1902,In Transit,Loyalty Points
1242,1602,In Transit,Net Banking
1243,3035,Delivered,UPI
1244,2435,In Transit,Net Banking
1245,1944,Delivered,Loyalty Points
1246,653,Canceled,UPI
1247,4991,Delivered,Loyalty Points
1248,1198,Delivered,Loyalty Points
1249,3806,Delivered,UPI
1250,3951,Delivered,Net Banking
1251,4732,Canceled,Loyalty Points
1252,776,In Transit,Cash on Delivery
1253,9,Delivered,Loyalty Points
1254,4229,Delivered,Net Banking
1255,4561,Canceled,Loyalty Points
1256,4496,Delivered,UPI
1257,4661,In Transit,Net Banking
1258,2493,Canceled,UPI
1259,4765,In Transit,Cash on Delivery
1260,956,Canceled,Cash on Delivery
1261,4824,Delivered,UPI
1262,762,Delivered,UPI
1263,916,Delivered,Net Banking
1264,2485,Delivered,Cash on Delivery
1265,559,Delivered,Net Banking
1266,1990,In Transit,UPI
1267,1313,Canceled,Cash on Delivery
1268,4325,In Transit,UPI
1269,1044,Delivered,Loyalty Points
1270,3801,In Transit,UPI
1271,3609,Delivered,Cash on Delivery
1272,2892,In Transit,Net Banking
1273,3858,Canceled,Net Banking
1274,2609,In Transit,Net Banking
1275,3999,In Transit,UPI
1276,1136,In Transit,UPI
1277,1383,In Transit,Loyalty Points
1278,3898,Delivered,Loyalty Points
1279,2408,Canceled,Loyalty Points
1280,3756,Canceled,Net Banking
1281,252,Delivered,Loyalty Points
1282,4069,Canceled,Net Banking
1283,4560,In Transit,Net Banking
1284,2630,Canceled,UPI
1285,1684,In Transit,Cash on Delivery
1286,4046,Delivered,Cash on Delivery
1287,589,Delivered,Cash on Delivery
1288,798,Canceled,Cash on Delivery
1289,1307,In Transit,Loyalty Points
1290,3289,Canceled,Net Banking
1291,1921,Delivered,Cash on Delivery
1292,4968,Canceled,Loyalty Points
1293,374,Delivered,Cash on Delivery
1294,1708,In Transit,Net Banking
1295,4594,Canceled,Loyalty Points
1296,4857,Delivered,Loyalty Points
1297,2992,Delivered,Loyalty Points
1298,2187,In Transit,Cash on Delivery
1299,4478,In Transit,Loyalty Points
1300,1133,Canceled,UPI
1301,2393,In Transit,Cash on Delivery
1302,1396,Delivered,Net Banking
1303,4273,Delivered,Loyalty Points
1304,4563,Delivered,UPI
1305,410,Delivered,UPI
1306,4378,Canceled,Loyalty Points
1307,3080,Canceled,UPI
1308,451,Delivered,Net Banking
1309,1692,Delivered,UPI
1310,2986,Delivered,UPI
1311,1765,Delivered,UPI
1312,1066,Delivered,Loyalty Points
1313,3480,In Transit,Net Banking
1314,4131,Delivered,Cash on Delivery
1315,3807,In Transit,Loyalty Points
1316,1200,Canceled,Net Banking
1317,3902,Canceled,Loyalty Points
1318,4097,Delivered,Cash on Delivery
1319,1668,In Transit,Net Banking
1320,659,Canceled,Cash on Delivery
1321,3615,Canceled,Net Banking
1322,1465,Delivered,Loyalty Points
1323,3469,Canceled,Net Banking
1324,2640,Canceled,Net Banking
1325,2076,In Transit,Cash on Delivery
1326,3910,Delivered,Cash on Delivery
1327,664,Canceled,Cash on Delivery
1328,1997,In Transit,UPI
1329,4354,Canceled,UPI
1330,4298,In Transit,UPI
1331,4161,Canceled,Loyalty Points
1332,2769,In Transit,Net Banking
1333,245,Delivered,Net Banking
1334,899,Delivered,Cash on Delivery
1335,3036,Canceled,UPI
1336,1975,Delivered,UPI
1337,142,In Transit,Cash on Delivery
1338,3280,Delivered,Cash on Delivery
1339,290,In Transit,UPI
1340,1201,Delivered,Loyalty Points
1341,1867,In Transit,Net Banking
1342,1110,Delivered,UPI
1343,2073,Canceled,Loyalty Points
1344,4127,Canceled,Cash on Delivery
1345,565,In Transit,UPI
1346,4141,Delivered,UPI
1347,3805,Delivered,Loyalty Points
1348,1469,Canceled,UPI
1349,4157,Canceled,UPI
1350,592,Delivered,UPI
1351,1446,Delivered,Cash on Delivery
1352,3575,Delivered,UPI
1353,3473,Canceled,Cash on Delivery
1354,2164,Canceled,Loyalty Points
1355,2395,Canceled,UPI
1356,1883,Canceled,Net Banking
1357,2394,In Transit,Loyalty Points
1358,1969,Canceled,Cash on Delivery
1359,1714,Canceled,Net Banking
1360,2722,In Transit,Net Banking
1361,3271,Canceled,Loyalty Points
1362,222,Canceled,UPI
1363,3258,In Transit,Loyalty Points
1364,1125,Delivered,UPI
1365,2829,Canceled,UPI
1366,4554,Delivered,Cash on Delivery
1367,4024,In Transit,Cash on Delivery
1368,67,Canceled,UPI
1369,4742,Delivered,Loyalty Points
1370,723,Delivered,Cash on Delivery
1371,3101,In Transit,UPI
1372,2669,Delivered,UPI
1373,2318,In Transit,Net Banking
1374,3705,In Transit,Loyalty Points
1375,2345,In Transit,Net Banking
1376,3490,In Transit,Cash on Delivery
1377,3384,Canceled,Loyalty Points
1378,3591,Canceled,Loyalty Points
1379,4560,In Transit,Loyalty Points
1380,3732,In Transit,UPI
1381,1975,In Transit,Cash on Delivery
1382,4154,Canceled,Cash on Delivery
1383,3547,Canceled,Loyalty Points
1384,3708,In Transit,Cash on Delivery
1385,1585,Delivered,Loyalty Points
1386,175,In Transit,UPI
1387,1487,Delivered,Net Banking
1388,2476,Canceled,UPI
1389,2781,In Transit,Net Banking
1390,3774,Delivered,UPI
1391,4338,Delivered,Net Banking
1392,2056,In Transit,Cash on Delivery
1393,2330,Delivered,Cash on Delivery
1394,4567,Delivered,UPI
1395,4810,In Transit,Cash on Delivery
1396,134,Canceled,Loyalty Points
1397,3566,Delivered,UPI
1398,3159,In Transit,UPI
1399,1351,In Transit,Loyalty Points
1400,4631,Delivered,Loyalty Points
1401,2940,In Transit,Loyalty Points
1402,1948,Canceled,Cash on Delivery
1403,4155,In Transit,UPI
1404,3472,In Transit,Net Banking
1405,523,Canceled,Loyalty Points
1406,4049,In Transit,Net Banking
1407,4365,In Transit,Net Banking
1408,3747,Delivered,Cash on Delivery
1409,3334,In Transit,Loyalty Points
1410,3450,Delivered,Net Banking
1411,3583,Delivered,Net Banking
1412,4253,Canceled,Cash on Delivery
1413,3080,Canceled,UPI
1414,539,Delivered,UPI
1415,2885,Delivered,Net Banking
1416,3158,In Transit,Net Banking
1417,14,Delivered,Net Banking
1418,1688,In Transit,Net Banking
1419,3909,In Transit,Net Banking
1420,1906,Delivered,Loyalty Points
1421,2928,Delivered,Loyalty Points
1422,4922,In Transit,UPI
1423,4055,Canceled,UPI
1424,3776,In Transit,Net Banking
1425,901,In Transit,Loyalty Points
1426,5,In Transit,Net Banking
1427,3832,Delivered,Loyalty Points
1428,2587,Delivered,Loyalty Points
1429,4530,In Transit,Net Banking
1430,3415,In Transit,Net Banking
1431,1347,Delivered,Loyalty Points
1432,1787,Canceled,Loyalty Points
1433,1187,Canceled,UPI
1434,2804,Delivered,UPI
1435,888,Canceled,Cash on Delivery
1436,813,Canceled,Net Banking
1437,3495,Canceled,UPI
1438,2245,Canceled,Loyalty Points
1439,1148,Delivered,Cash on Delivery
1440,2309,Delivered,Cash on Delivery
1441,182,In Transit,Loyalty Points
1442,329,In Transit,Cash on Delivery
